id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
19977,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Printed White Tshirt ,it can be used in the Fall season"
7554,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Sports,"This is Men Sports, Nike Men's As Walkthrough Black-Grey T-shirt ,it can be used in the Summer season"
22336,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, John Players Men Stripes Grey Polo T-Shirt ,it can be used in the Fall season"
5203,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Mickey Men's The Original Red T-shirt ,it can be used in the Summer season"
14654,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Probase Men Funky Music Aqua Blue Tshirts ,it can be used in the Fall season"
44918,Men,Apparel,Bottomwear,Shorts,White,Bad,Summer,Casual,"This is Men Casual, Puma Men White Shorts ,it can be used in the Summer season"
33076,Men,Apparel,Topwear,Tshirts,Orange,Good,Summer,Casual,"This is Men Casual, U.S.Polo Assn. Men Orange Striped Polo T-shirt ,it can be used in the Summer season"
40584,Women,Apparel,Topwear,Kurtas,Yellow,Good,Summer,Ethnic,"This is Women Ethnic, Aurelia Women Printed Yellow Kurta ,it can be used in the Summer season"
3769,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, Status Quo Men's Blue Polo T-shirt ,it can be used in the Summer season"
9253,Men,Apparel,Topwear,Shirts,Purple,Good,Fall,Formal,"This is Men Formal, Mark Taylor Men Purple Striped Shirt ,it can be used in the Fall season"
26937,Women,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Women Casual, Jealous 21 Women Printed White T-shirt ,it can be used in the Summer season"
30852,Women,Apparel,Topwear,Kurtas,Beige,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Printed Beige Kurta ,it can be used in the Summer season"
10469,Men,Apparel,Topwear,Tshirts,Yellow,Good,Fall,Casual,"This is Men Casual, Flying Machine Men Yellow Polo Tshirts ,it can be used in the Fall season"
15329,Men,Apparel,Topwear,Sweaters,White,Bad,Fall,Sports,"This is Men Sports, Nike Men Solid White Sweaters ,it can be used in the Fall season"
21920,Women,Apparel,Topwear,Kurtas,Green,Good,Fall,Ethnic,"This is Women Ethnic, BIBA Women Printed Green Kurta ,it can be used in the Fall season"
11789,Women,Apparel,Topwear,Kurtas,Pink,Bad,Fall,Ethnic,"This is Women Ethnic, Vishudh Women Pigment Print Pink Kurtas ,it can be used in the Fall season"
9061,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Formal,"This is Men Formal, Mark Taylor Men White Striped Shirt ,it can be used in the Fall season"
54719,Women,Apparel,Topwear,Kurtas,Multi,Good,Fall,Ethnic,"This is Women Ethnic, Shree Women Multicoloured Printed Kurta ,it can be used in the Fall season"
12930,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Classic Polo Men Club Navy Blue Tshirts ,it can be used in the Fall season"
29371,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Formal,"This is Men Formal, Genesis Men Striped Blue Shirt ,it can be used in the Summer season"
22799,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Locomotive Men Printed Red T-shirt ,it can be used in the Summer season"
6029,Women,Apparel,Topwear,Tops,Blue,Good,Summer,Casual,"This is Women Casual, UCB Women's Basic Racerback Blue Top ,it can be used in the Summer season"
21578,Women,Apparel,Topwear,Tshirts,Green,Good,Winter,Casual,"This is Women Casual, Roxy Women Green Garden T-Shirt ,it can be used in the Winter season"
1668,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Casual,"This is Men Casual, Reebok Men Playdry Full Sleeved T-shirt Red ,it can be used in the Fall season"
30638,Women,Apparel,Bottomwear,Shorts,Black,Good,Summer,Sports,"This is Women Sports, Nike Women Tempo Black Shorts ,it can be used in the Summer season"
19180,Men,Apparel,Topwear,Shirts,White,Bad,Summer,Casual,"This is Men Casual, United Colors of Benetton Men Check White Shirt ,it can be used in the Summer season"
12568,Men,Apparel,Topwear,Tshirts,Brown,Good,Fall,Casual,"This is Men Casual, Tantra Men Printed Brown T-shirt ,it can be used in the Fall season"
42218,Women,Apparel,Topwear,Tops,Blue,Good,Summer,Casual,"This is Women Casual, Sepia Women Blue Printed Top ,it can be used in the Summer season"
34298,Women,Apparel,Topwear,Dupatta,Khaki,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Khaki Tussar Dupatta ,it can be used in the Summer season"
18260,Women,Apparel,Topwear,Kurtas,Brown,Good,Fall,Ethnic,"This is Women Ethnic, Aneri Women Trisha Brown Kurta ,it can be used in the Fall season"
9637,Men,Apparel,Topwear,Shirts,Black,Good,Fall,Casual,"This is Men Casual, Indigo Nation Men Hot Stepper Black Shirts ,it can be used in the Fall season"
48510,Women,Apparel,Topwear,Tops,Beige,Good,Summer,Casual,"This is Women Casual, French Connection Women Beige & Blue Striped Top ,it can be used in the Summer season"
54973,Women,Apparel,Dress,Dresses,Off White,Bad,Summer,Casual,"This is Women Casual, Femella Women Off White Dress ,it can be used in the Summer season"
59650,Women,Apparel,Saree,Sarees,Red,Good,Fall,Ethnic,"This is Women Ethnic, FNF Red Printed Evening Wear Sari ,it can be used in the Fall season"
10831,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Wrangler Men American Music Folk Navy Blue T-Shirts ,it can be used in the Fall season"
4914,Women,Apparel,Topwear,Tops,White,Bad,Summer,Casual,"This is Women Casual, Gini and Jony Girl's Gloria White Peach Kidswear ,it can be used in the Summer season"
11319,Women,Apparel,Bottomwear,Capris,Blue,Good,Fall,Casual,"This is Women Casual, United Colors of Benetton Women Washed Blue Capris ,it can be used in the Fall season"
44927,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Jack & Jones Men Grey T-shirt ,it can be used in the Summer season"
33049,Women,Apparel,Topwear,Kurtas,Blue,Good,Summer,Ethnic,"This is Women Ethnic, Mother Earth Women Printed Blue Kurta ,it can be used in the Summer season"
19174,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Check White Shirt ,it can be used in the Fall season"
16900,Men,Apparel,Topwear,Tshirts,Green,Good,Fall,Casual,"This is Men Casual, Status Quo Men Green Polo Tshirt ,it can be used in the Fall season"
19948,Men,Apparel,Bottomwear,Shorts,Black,Good,Summer,Casual,"This is Men Casual, Puma Men Black Baggy Shorts ,it can be used in the Summer season"
18294,Women,Apparel,Topwear,Kurtas,Purple,Good,Fall,Ethnic,"This is Women Ethnic, Aneri Women N Jashn Purple Kurta ,it can be used in the Fall season"
54987,Women,Apparel,Topwear,Tops,Black,Good,Summer,Casual,"This is Women Casual, Femella Women Black Top ,it can be used in the Summer season"
5832,Women,Apparel,Topwear,Tshirts,Yellow,Good,Summer,Casual,"This is Women Casual, ADIDAS Women's Who Was That Yellow T-shirt ,it can be used in the Summer season"
13218,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Casual,"This is Men Casual, Palm Tree Kids Boys Solid White Shirts ,it can be used in the Fall season"
50943,Women,Apparel,Bottomwear,Jeans,Blue,Good,Winter,Casual,"This is Women Casual, Lee Womens Blue Maxi Fit Jeans ,it can be used in the Winter season"
28859,Men,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Men Casual, Proline Men Purple T-shirt ,it can be used in the Summer season"
20208,Women,Apparel,Topwear,Jackets,Purple,Good,Fall,Casual,"This is Women Casual, Wrangler Women Solid Purple Jacket ,it can be used in the Fall season"
57954,Women,Apparel,Saree,Sarees,Olive,Good,Fall,Ethnic,"This is Women Ethnic, Prafful Olive Green Georgette Printed Saree ,it can be used in the Fall season"
5658,Men,Apparel,Topwear,Tshirts,Mustard,Good,Summer,Casual,"This is Men Casual, Tantra Men Freddie Mustard T-shirt ,it can be used in the Summer season"
57168,Women,Apparel,Topwear,Tshirts,Teal,Good,Summer,Casual,"This is Women Casual, Elle Women Teal T-shirt ,it can be used in the Summer season"
39117,Women,Apparel,Bottomwear,Leggings,Green,Good,Fall,Casual,"This is Women Casual, Aneri Women Green Leggings ,it can be used in the Fall season"
7933,Men,Apparel,Topwear,Tshirts,Black,Good,Fall,Sports,"This is Men Sports, Puma Men's Tech Graphic Black Green T-shirt ,it can be used in the Fall season"
8147,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Highlander Men Blue Checked Hadden Slim Fit Shirt ,it can be used in the Summer season"
9095,Men,Apparel,Bottomwear,Shorts,Navy Blue,Bad,Fall,Sports,"This is Men Sports, ADIDAS Men's Schelse Navy Blue Shorts ,it can be used in the Fall season"
13816,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Casual,"This is Men Casual, Proline Pack of 3 Printed T-shirts ,it can be used in the Fall season"
43306,Women,Apparel,Topwear,Shirts,Black,Good,Summer,Casual,"This is Women Casual, United Colors of Benetton Women Black Shirt ,it can be used in the Summer season"
26791,Men,Apparel,Topwear,Shirts,Off White,Bad,Summer,Formal,"This is Men Formal, Arrow Men Off White Slim Fit Shirt ,it can be used in the Summer season"
6481,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, ADIDAS Men's Polo Black T-shirt ,it can be used in the Summer season"
22331,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, John Players Men Stripes Grey Polo T-Shirt ,it can be used in the Fall season"
7553,Men,Apparel,Bottomwear,Track Pants,Black,Good,Summer,Sports,"This is Men Sports, Nike Men's Ope Black Track Pant ,it can be used in the Summer season"
36503,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, Folklore Women Green Kurta ,it can be used in the Summer season"
25928,Women,Apparel,Topwear,Tshirts,Yellow,Good,Summer,Casual,"This is Women Casual, Femella Women Yellow T-shirt ,it can be used in the Summer season"
14653,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Probase Men Art Jam White Tshirts ,it can be used in the Fall season"
5204,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Mickey Men's Crew Dark Grey T-shirt ,it can be used in the Summer season"
40583,Women,Apparel,Topwear,Kurtas,Pink,Bad,Fall,Ethnic,"This is Women Ethnic, Aurelia Women Pink Printed Kurta ,it can be used in the Fall season"
33071,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, U.S.Polo Assn. Men White Polo T-shirt ,it can be used in the Summer season"
44311,Men,Apparel,Topwear,Shirts,Navy Blue,Bad,Summer,Casual,"This is Men Casual, Indian Terrain Men Navy Blue Check Shirt ,it can be used in the Summer season"
32391,Women,Apparel,Topwear,Shirts,Blue,Good,Summer,Formal,"This is Women Formal, Arrow Woman Blue Shirt ,it can be used in the Summer season"
11113,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Formal,"This is Men Formal, Indigo Nation Men Check White Shirt ,it can be used in the Fall season"
33243,Men,Apparel,Topwear,Shirts,White,Bad,Summer,Formal,"This is Men Formal, Arrow Men Navy Blue Check Shirt ,it can be used in the Summer season"
12796,Women,Apparel,Topwear,Tshirts,Black,Good,Fall,Casual,"This is Women Casual, Nike Women Grafitti Black T-shirt ,it can be used in the Fall season"
35988,Women,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Women Casual, Flying Machine Women Cotton Black T-shirt ,it can be used in the Summer season"
8729,Men,Apparel,Topwear,Shirts,Green,Good,Fall,Casual,"This is Men Casual, Indigo Nation Men Checks Blue Shirt ,it can be used in the Fall season"
43908,Women,Apparel,Topwear,Kurtas,Grey,Good,Summer,Ethnic,"This is Women Ethnic, W Women Printed Grey Kurta ,it can be used in the Summer season"
7761,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Indigo Nation Men Terrible Things Navy Beige T-shirt ,it can be used in the Fall season"
16336,Men,Apparel,Topwear,Shirts,Purple,Good,Fall,Formal,"This is Men Formal, Peter England Men Solid Purple Shirt ,it can be used in the Fall season"
37287,Women,Apparel,Topwear,Tshirts,Navy Blue,Bad,Summer,Casual,"This is Women Casual, Tantra Women Navy Blue Supermantra T-shirt ,it can be used in the Summer season"
20230,Women,Apparel,Topwear,Sweaters,Grey,Good,Fall,Casual,"This is Women Casual, Wrangler Women Fluro Grey Sweater ,it can be used in the Fall season"
14005,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Sports,"This is Men Sports, Nike Men Solid Red Jerseys ,it can be used in the Fall season"
11577,Women,Apparel,Topwear,Kurtas,Cream,Bad,Summer,Ethnic,"This is Women Ethnic, W Women Printed Cream Kurtas ,it can be used in the Summer season"
2677,Men,Apparel,Topwear,Tshirts,Green,Good,Summer,Casual,"This is Men Casual, Inkfruit Men's Vespa Green T-shirt ,it can be used in the Summer season"
28861,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Proline Men White T-shirt ,it can be used in the Summer season"
13220,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Palm Tree Kids Boys Printed Blue Tshirts ,it can be used in the Fall season"
27015,Women,Apparel,Bottomwear,Jeans,White,Bad,Summer,Casual,"This is Women Casual, Jealous 21 Women White Jeans ,it can be used in the Summer season"
46022,Women,Apparel,Topwear,Kurtis,White,Bad,Summer,Ethnic,"This is Women Ethnic, Fabindia Women White Printed Kurti ,it can be used in the Summer season"
7305,Women,Apparel,Topwear,Tops,Pink,Bad,Summer,Casual,"This is Women Casual, UCB Women Racer Back Pink Top ,it can be used in the Summer season"
22567,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Highlander Men Blue Check Shirt ,it can be used in the Summer season"
34402,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Myntra Men Meltdown Black T-shirt ,it can be used in the Summer season"
19528,Men,Apparel,Topwear,Sweaters,Red,Good,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Solid Red Sweater ,it can be used in the Fall season"
27227,Women,Apparel,Dress,Dresses,White,Bad,Summer,Casual,"This is Women Casual, Doodle Kids Girl Printed White Dress ,it can be used in the Summer season"
22755,Women,Apparel,Topwear,Kurtas,Navy Blue,Bad,Fall,Ethnic,"This is Women Ethnic, BIBA Women Solid Navy Blue Kurta ,it can be used in the Fall season"
8943,Men,Apparel,Topwear,Shirts,Blue,Good,Fall,Casual,"This is Men Casual, Indigo Nation Men Reversible Bling Blue Shirts ,it can be used in the Fall season"
7137,Men,Apparel,Bottomwear,Track Pants,Black,Good,Fall,Casual,"This is Men Casual, Urban Yoga Men Bottoms Black Yoga Pants ,it can be used in the Fall season"
20002,Women,Apparel,Topwear,Tops,Black,Good,Fall,Casual,"This is Women Casual, United Colors of Benetton Women Solid Black Top ,it can be used in the Fall season"
5660,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Summer,Casual,"This is Men Casual, Tantra Men Absolut Bangalore Navy Blue T-shirt ,it can be used in the Summer season"
57150,Women,Apparel,Topwear,Tops,White,Bad,Summer,Casual,"This is Women Casual, Elle Women White Top ,it can be used in the Summer season"
11745,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Lee Men Red Polo Tshirts ,it can be used in the Summer season"
15123,Men,Apparel,Bottomwear,Trousers,Grey,Good,Fall,Formal,"This is Men Formal, Arrow Men Solid Grey Trousers ,it can be used in the Fall season"
10451,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Flying Machine Men Blue Polo Tshirts ,it can be used in the Fall season"
11583,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, W Women Printed White Kurtas ,it can be used in the Summer season"
26133,Men,Apparel,Bottomwear,Trousers,Grey,Good,Summer,Formal,"This is Men Formal, John Miller Men Striped Grey Trousers ,it can be used in the Summer season"
3751,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, Status Quo Men's Ticket To Win Blue T-shirt ,it can be used in the Summer season"
2683,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Inkfruit Men's Red And Black T-shirt ,it can be used in the Summer season"
22593,Women,Apparel,Topwear,Tshirts,Purple,Good,Fall,Sports,"This is Women Sports, Nike Women Purple T-shirt ,it can be used in the Fall season"
23441,Women,Apparel,Topwear,Tunics,Blue,Good,Fall,Casual,"This is Women Casual, Satya Paul Women Blue Printed Tunic ,it can be used in the Fall season"
6223,Women,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Women Casual, UCB Women's Basic Round Black T-shirt ,it can be used in the Summer season"
42644,Women,Apparel,Topwear,Kurtas,Green,Good,Summer,Ethnic,"This is Women Ethnic, Alma Women Green Kurta ,it can be used in the Summer season"
12134,Women,Apparel,Topwear,Kurtas,Pink,Bad,Fall,Ethnic,"This is Women Ethnic, Aurelia Women Solid Pink and Yellow Kurtas ,it can be used in the Fall season"
54721,Women,Apparel,Apparel Set,Kurta Sets,White,Bad,Fall,Ethnic,"This is Women Ethnic, Shree Women White and Blue Printed Patiala Kurta Set ,it can be used in the Fall season"
12908,Men,Apparel,Topwear,Shirts,Red,Good,Fall,Casual,"This is Men Casual, Spykar Men Check Red Shirts ,it can be used in the Fall season"
6011,Men,Apparel,Topwear,Shirts,Purple,Good,Summer,Casual,"This is Men Casual, Highlander Men Purple Grey Checked Shirt ,it can be used in the Summer season"
9865,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, Status Quo Men Grey & Blue Striped T-shirt ,it can be used in the Fall season"
38835,Women,Apparel,Dress,Dresses,Grey,Good,Summer,Casual,"This is Women Casual, Latin Quarters Women Grey & Olive Printed Dress ,it can be used in the Summer season"
57998,Women,Apparel,Dress,Dresses,Blue,Good,Fall,Casual,"This is Women Casual, Latin Quarters Women Blue Dress ,it can be used in the Fall season"
4746,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Sports,"This is Men Sports, ADIDAS Men's Lead Grey Polo T-shirt ,it can be used in the Summer season"
