id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
13845,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, John Miller Men Stripes White Shirts ,it can be used in the Fall season"
7960,men,Apparel,Topwear,tshirts,Green,Good,fall,Sports,"This is Men Sports, Puma Men's Large Logo Graphic Green T-shirt ,it can be used in the Fall season"
18491,men,Apparel,Topwear,jackets,Black,Good,fall,Sports,"This is Men Sports, Nike Men Sideline Black Jacket ,it can be used in the Fall season"
39144,women,Apparel,Apparel Set,kurta sets,Purple,Good,summer,Ethnic,"This is Women Ethnic, Aneri Women Purple & Blue Salwar Suit ,it can be used in the Summer season"
7538,men,Apparel,Topwear,tshirts,Black,Good,summer,Sports,"This is Men Sports, Nike Men's As Swoosh T-Shirt ,it can be used in the Summer season"
27628,men,Apparel,Bottomwear,shorts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Scullers Men Check Navy Blue Shorts ,it can be used in the Summer season"
3198,men,Apparel,Topwear,tshirts,Cream,Bad,summer,Casual,"This is Men Casual, Tantra Men's Love India Cream T-shirt ,it can be used in the Summer season"
49657,women,Apparel,Topwear,tops,Brown,Good,summer,Casual,"This is Women Casual, Mineral Women Brown Top ,it can be used in the Summer season"
14638,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, Probase Men Double Pattern Check White Shirts ,it can be used in the Fall season"
58517,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, Tonga Women Pink Top ,it can be used in the Summer season"
41608,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, Basics Men Blue Shirt ,it can be used in the Summer season"
5861,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, ADIDAS Men's 16th Polo Black T-shirt ,it can be used in the Summer season"
58725,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Puma Men Navy Blue T-shirt ,it can be used in the Summer season"
28452,women,Apparel,Bottomwear,leggings,Black,Good,summer,Casual,"This is Women Casual, Urban Yoga Women Black Leggings ,it can be used in the Summer season"
29580,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Puma Men Red T-shirt ,it can be used in the Summer season"
2278,men,Apparel,Topwear,tshirts,White,Bad,fall,Sports,"This is Men Sports, Nike Mens Sphere White T-shirt ,it can be used in the Fall season"
9690,men,Apparel,Topwear,tshirts,Green,Good,fall,Casual,"This is Men Casual, Classic Polo Men Ikon Green Polo Tshirts ,it can be used in the Fall season"
8742,men,Apparel,Topwear,shirts,Green,Good,fall,Casual,"This is Men Casual, Indigo Nation Men Checks Green Shirts ,it can be used in the Fall season"
28694,women,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Women Ethnic, W Women Printed Black Kurta ,it can be used in the Summer season"
3950,women,Apparel,Topwear,tops,Navy Blue,Bad,summer,Casual,"This is Women Casual, Jealous 21 Women Navy Black Top ,it can be used in the Summer season"
9456,men,Apparel,Topwear,shirts,Red,Good,fall,Formal,"This is Men Formal, John Miller Men Red White stripe Red Shirts ,it can be used in the Fall season"
18001,women,Apparel,Loungewear and Nightwear,lounge pants,Black,Good,summer,Sports,"This is Women Sports, Puma Women Black Essential Skinny Capris ,it can be used in the Summer season"
8584,men,Apparel,Topwear,shirts,Purple,Good,fall,Casual,"This is Men Casual, Scullers Men Scul Purple Shirts ,it can be used in the Fall season"
24059,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Locomotive Men Red Printed T-shirt ,it can be used in the Summer season"
4947,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Gini and Jony Boy's Kanon White Blue Kidswear ,it can be used in the Summer season"
38634,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Nike Men Blue Cricket T-shirt ,it can be used in the Summer season"
59603,women,Apparel,Saree,sarees,Brown,Good,fall,Ethnic,"This is Women Ethnic, FNF Brown Collection for Wedding Wear Sari ,it can be used in the Fall season"
10862,men,Apparel,Topwear,tshirts,Yellow,Good,fall,Casual,"This is Men Casual, Wrangler Men Dirt Riders Yellow T-Shirts ,it can be used in the Fall season"
18233,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Manchester United Men Printed Red Tshirt ,it can be used in the Fall season"
23872,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, ADIDAS Men White Polo T-shirt ,it can be used in the Summer season"
9664,men,Apparel,Topwear,shirts,Maroon,Good,fall,Casual,"This is Men Casual, Indigo Nation Men Bling Maroon Shirt ,it can be used in the Fall season"
30459,men,Apparel,Topwear,shirts,Blue,Good,summer,Formal,"This is Men Formal, John Miller Men Check Blue Shirt ,it can be used in the Summer season"
15974,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, Turtle Check Men White Shirt ,it can be used in the Fall season"
39382,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Peter England Men Blue Jeans ,it can be used in the Summer season"
6248,women,Apparel,Topwear,tshirts,Orange,Good,summer,Casual,"This is Women Casual, Lee Women's Clara Saffron T-shirt ,it can be used in the Summer season"
30801,men,Apparel,Topwear,shirts,Beige,Good,summer,Ethnic,"This is Men Ethnic, Fabindia Men Striped Beige Shirt ,it can be used in the Summer season"
19785,men,Apparel,Topwear,tshirts,Red,Good,winter,Casual,"This is Men Casual, U.S. Polo Assn. Men Solid Red Tshirt ,it can be used in the Winter season"
26158,men,Apparel,Bottomwear,trousers,Grey,Good,summer,Formal,"This is Men Formal, John Miller Men Striped Grey Trousers ,it can be used in the Summer season"
54578,women,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Women Ethnic, Sushilas Women Printed Black Kurta ,it can be used in the Summer season"
29322,men,Apparel,Topwear,shirts,Maroon,Good,summer,Casual,"This is Men Casual, Probase Men Check Maroon Shirt ,it can be used in the Summer season"
3508,men,Apparel,Bottomwear,track pants,White,Bad,fall,Sports,"This is Men Sports, ADIDAS Men's White Black Tracksuit ,it can be used in the Fall season"
56821,men,Apparel,Bottomwear,shorts,Brown,Good,summer,Casual,"This is Men Casual, John Players Men Brown Shorts ,it can be used in the Summer season"
16362,men,Apparel,Topwear,shirts,Blue,Good,fall,Formal,"This is Men Formal, Peter England Men Check Blue Shirt ,it can be used in the Fall season"
11147,men,Apparel,Topwear,shirts,Purple,Good,fall,Casual,"This is Men Casual, Scullers Men Fil A Fil Purple Shirts ,it can be used in the Fall season"
41637,men,Apparel,Topwear,shirts,Brown,Good,summer,Formal,"This is Men Formal, Mark Taylor Men Brown Striped Shirt ,it can be used in the Summer season"
41405,women,Apparel,Topwear,tops,Green,Good,summer,Casual,"This is Women Casual, Wrangler Women Green Top ,it can be used in the Summer season"
11375,women,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Women Casual, United Colors Of Benetton Women Winter White Shirt ,it can be used in the Fall season"
33025,women,Apparel,Topwear,kurtas,Green,Good,summer,Ethnic,"This is Women Ethnic, Mother Earth Women Printed Green Kurta ,it can be used in the Summer season"
4382,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Batman Men's Drip Henley Grey Heather T-shirt ,it can be used in the Summer season"
36557,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Jack & Jones Men Note Blue T-shirt ,it can be used in the Summer season"
2849,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Mr.Men Men's Mr.Messy Lt Grey T-shirt ,it can be used in the Summer season"
7507,women,Apparel,Bottomwear,capris,Grey,Good,fall,Sports,"This is Women Sports, Nike Women As Be Strong Grey Capri ,it can be used in the Fall season"
19924,women,Apparel,Topwear,tops,Brown,Good,summer,Casual,"This is Women Casual, Wrangler Women Printed Brown Top ,it can be used in the Summer season"
22365,men,Apparel,Topwear,sweatshirts,Purple,Good,fall,Casual,"This is Men Casual, ADIDAS Men Hooded  Purple SweatShirt ,it can be used in the Fall season"
13422,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, United Colors of Benetton Men Solid White Polo T-shirts ,it can be used in the Summer season"
57104,women,Apparel,Topwear,tops,Red,Good,summer,Casual,"This is Women Casual, Elle Women Red Top ,it can be used in the Summer season"
32593,women,Apparel,Topwear,tops,Yellow,Good,summer,Casual,"This is Women Casual, ONLY Women Yellow Top ,it can be used in the Summer season"
11711,men,Apparel,Topwear,shirts,Grey,Good,fall,Casual,"This is Men Casual, Lee Men Solid Grey Shirts ,it can be used in the Fall season"
25524,women,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Women Casual, Wrangler Women Cory Blue Shirt ,it can be used in the Summer season"
46244,women,Apparel,Topwear,tunics,Black,Good,summer,Casual,"This is Women Casual, Fusion Beats Women Black & Red Tunic ,it can be used in the Summer season"
7163,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Scullers Men's Scul Navy T-shirt ,it can be used in the Fall season"
16534,women,Apparel,Topwear,tops,Pink,Bad,fall,Casual,"This is Women Casual, Tokyo Talkies Women Printed PinkTop ,it can be used in the Fall season"
50321,women,Apparel,Topwear,kurtis,Black,Good,summer,Ethnic,"This is Women Ethnic, Aurelia Women Black Kurti ,it can be used in the Summer season"
12194,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, Basics Men Blue Striped Polo T-shirt ,it can be used in the Fall season"
31316,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, W Women White Top ,it can be used in the Summer season"
27273,women,Apparel,Topwear,tunics,Grey,Good,fall,Ethnic,"This is Women Ethnic, Mother Earth Women Printed Grey Tunic ,it can be used in the Fall season"
7351,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Tantra Men's Holiday India Red T-shirt ,it can be used in the Fall season"
6283,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Classic Polo Men's Swiss Red T-shirt ,it can be used in the Summer season"
28835,women,Apparel,Topwear,kurtas,Multi,Good,summer,Ethnic,"This is Women Ethnic, BIBA Women Printed Multi Coloured Kurta ,it can be used in the Summer season"
43504,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, French Connection Men Black Tshirt ,it can be used in the Summer season"
40381,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, Tokyo Talkies Women Blue Top ,it can be used in the Summer season"
11523,men,Apparel,Topwear,tshirts,Green,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Light Winter Green Tshirts ,it can be used in the Fall season"
20264,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Wrangler Men Ride Black Tshirt ,it can be used in the Fall season"
53796,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Puma Men Red T-shirt ,it can be used in the Summer season"
14051,men,Apparel,Topwear,shirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Flying Machine Men Check  Navy Blue Shirts ,it can be used in the Fall season"
36301,men,Apparel,Topwear,tshirts,Grey Melange,Good,summer,Casual,"This is Men Casual, Angry Birds Men Grey Melange T-shirt ,it can be used in the Summer season"
15183,men,Apparel,Topwear,sweaters,Blue,Good,fall,Casual,"This is Men Casual, Arrow Sport Men Check Blue Sweaters ,it can be used in the Fall season"
32567,women,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Women Casual, ONLY Women Blue Jeans ,it can be used in the Summer season"
14297,men,Apparel,Topwear,tshirts,Brown,Good,fall,Casual,"This is Men Casual, Classic Polo Men Printed pack of 3 Tshirts ,it can be used in the Fall season"
15345,men,Apparel,Topwear,sweatshirts,Blue,Good,fall,Casual,"This is Men Casual, Nike Men Solid Blue Sweatshirts ,it can be used in the Fall season"
21170,women,Apparel,Topwear,tops,Grey,Good,fall,Casual,"This is Women Casual, s.Oliver Women Printed Grey Top ,it can be used in the Fall season"
7197,women,Apparel,Topwear,tops,Green,Good,fall,Casual,"This is Women Casual, Jealous 21 Women Shimmery Flower Print Green Top ,it can be used in the Fall season"
9831,women,Apparel,Topwear,tshirts,Grey,Good,fall,Casual,"This is Women Casual, Little Miss Women Printed Dark Grey T-shirt ,it can be used in the Fall season"
23627,men,Apparel,Topwear,tshirts,White,Bad,spring,Casual,"This is Men Casual, Beatles Men White Printed T-Shirt ,it can be used in the Spring season"
26355,women,Apparel,Dress,dresses,Purple,Good,summer,Casual,"This is Women Casual, Arrow Woman Printed Purple Dress ,it can be used in the Summer season"
19588,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, United Colors of Benetton Women Printed White Top ,it can be used in the Summer season"
12160,women,Apparel,Bottomwear,leggings,Yellow,Good,fall,Ethnic,"This is Women Ethnic, Aurelia Women Solid Yellow Leggings ,it can be used in the Fall season"
3537,women,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Women Casual, Myntra Women's Bloody Cool Black T-shirt ,it can be used in the Summer season"
6879,women,Apparel,Topwear,tops,Peach,Bad,summer,Casual,"This is Women Casual, Forever New Women Peach Floral Lace Neckline Peach Top ,it can be used in the Summer season"
27287,women,Apparel,Topwear,kurtas,Pink,Bad,fall,Ethnic,"This is Women Ethnic, Mother Earth Women Pink Kurta ,it can be used in the Fall season"
6277,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, UCB Men's Graphic Saxophone White T-shirt ,it can be used in the Summer season"
27889,women,Apparel,Topwear,shirts,Lavender,Good,summer,Formal,"This is Women Formal, Scullers For Her Lavender Shirt ,it can be used in the Summer season"
42422,women,Apparel,Topwear,kurtas,Cream,Bad,summer,Ethnic,"This is Women Ethnic, Aurelia Women Cream Kurta ,it can be used in the Summer season"
3705,men,Apparel,Topwear,tshirts,Pink,Bad,summer,Casual,"This is Men Casual, Classic Polo Men Pink Black Stripes T-shirt ,it can be used in the Summer season"
54547,women,Apparel,Topwear,tunics,Pink,Bad,summer,Casual,"This is Women Casual, Global Desi Women Pink Tunic ,it can be used in the Summer season"
40375,women,Apparel,Topwear,tops,Peach,Bad,summer,Casual,"This is Women Casual, Tokyo Talkies Women Peach Printed Top ,it can be used in the Summer season"
10405,women,Apparel,Topwear,tops,Black,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Top Black Top ,it can be used in the Fall season"
53762,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Puma Men Navy Blue and Red T-shirt ,it can be used in the Summer season"
15177,men,Apparel,Topwear,sweaters,Navy Blue,Bad,fall,Casual,"This is Men Casual, Arrow Sport Men Solid Navy Blue Sweaters ,it can be used in the Fall season"
6613,men,Apparel,Topwear,shirts,Black,Good,summer,Casual,"This is Men Casual, Spykar Men Black check Shirt ,it can be used in the Summer season"
17244,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Stripes White  Polo Tshirt ,it can be used in the Fall season"
28499,men,Apparel,Bottomwear,track pants,Black,Good,summer,Sports,"This is Men Sports, Urban Yoga Men Black Track Pants ,it can be used in the Summer season"
23071,men,Apparel,Topwear,sweaters,Black,Good,fall,Casual,"This is Men Casual, Arrow Men Black Sweater ,it can be used in the Fall season"
16396,men,Apparel,Topwear,shirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Levis Men Check Navy Blue Shirts ,it can be used in the Fall season"
3361,women,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Women Casual, Myntra Women Brain Black T-shirt ,it can be used in the Summer season"
8789,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Indigo Nation Men Price catch Blue White Shirts ,it can be used in the Fall season"
4978,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Gini and Jony Boy's Kang Jeans Kidswear ,it can be used in the Summer season"
10061,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, Puma Men graphic story tee White Tshirts ,it can be used in the Fall season"
5096,men,Apparel,Topwear,tshirts,Purple,Good,summer,Casual,"This is Men Casual, Wrangler Men's Convertible Slub Purple T-shirt ,it can be used in the Summer season"
